run_id,mode,experiment,priority,description,status,n_splits,params,duration_sec,valid_n_eval_mean,valid_n_eval_total,valid_recall@5_mean,valid_recall@5_std,valid_recall@5_se,valid_recall@5_micro,valid_recall@10_mean,valid_recall@10_std,valid_recall@10_se,valid_recall@10_micro,valid_recall@20_mean,valid_recall@20_std,valid_recall@20_se,valid_recall@20_micro,valid_recall@30_mean,valid_recall@30_std,valid_recall@30_se,valid_recall@30_micro,valid_recall@50_mean,valid_recall@50_std,valid_recall@50_se,valid_recall@50_micro,valid_recall@100_mean,valid_recall@100_std,valid_recall@100_se,valid_recall@100_micro,valid_recall@5_comparison_baseline,valid_recall@5_delta_vs_baseline,valid_recall@5_wins_vs_baseline,valid_recall@5_losses_vs_baseline,valid_recall@5_ties_vs_baseline,valid_recall@5_n_compared_vs_baseline
20260624T184643Z,cv,bm25_legal_lemma_chunk_char_1600_800_softmax3_rd600,P1,"Legal-aware BM25 over char chunks 1600/800, softmax_top3, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'char', 'size': 1600, 'overlap': 800}, 'aggregation': 'softmax_top3', 'rank_depth': 600}",6.66014,107.8,539,0.5064728279681552,0.06068369618754944,0.02713857396026107,0.5064935064935064,0.6531325718241605,0.05974950483822107,0.026720790888042977,0.6530612244897959,0.7588438906195916,0.05500168577408497,0.024597501653587425,0.7588126159554731,0.8163032191069574,0.046134402806757735,0.02063193215545348,0.8163265306122449,0.8794219453097959,0.027695001259280837,0.012385581090538845,0.8794063079777366,0.935115957078574,0.03063150596333986,0.01369882591744362,0.935064935064935,rrf_sparse_legal_lemma_char,0.01855287569573284,59,49,431,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_char_2000_1000_max_rd600,P1,"Legal-aware BM25 over char chunks 2000/1000, max, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'char', 'size': 2000, 'overlap': 1000}, 'aggregation': 'max', 'rank_depth': 600}",6.690495,107.8,539,0.5102803738317757,0.07031163029797757,0.03144431699102233,0.5102040816326531,0.6401003807545863,0.06273973213414138,0.028058061188413617,0.640074211502783,0.7477154724818276,0.07199269595910385,0.032196112409606126,0.7476808905380334,0.8126514364832123,0.05073247191511138,0.022688251173757595,0.8126159554730983,0.8887158186223607,0.0326161122702222,0.014586368839596365,0.8886827458256029,0.9332641052267221,0.03226219638407726,0.014428092843648934,0.9332096474953617,rrf_sparse_legal_lemma_char,0.022263450834879406,58,46,435,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_char_2000_1000_top2_rd600,P1,"Legal-aware BM25 over char chunks 2000/1000, top2_mean, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'char', 'size': 2000, 'overlap': 1000}, 'aggregation': 'top2_mean', 'rank_depth': 600}",6.449249,107.8,539,0.5084458290065768,0.07303720578453511,0.03266323140417227,0.5083487940630798,0.649411561093804,0.06997724962558359,0.03129477740825532,0.6493506493506493,0.755122879889235,0.06654268730469673,0.029758794443762827,0.7551020408163265,0.8182069920387678,0.04552230836966327,0.02035819520145494,0.8181818181818182,0.8924368293527172,0.030276601484041498,0.01354010780919756,0.8923933209647495,0.9369678089304256,0.028760313131752646,0.012862003043355755,0.9369202226345084,rrf_sparse_legal_lemma_char,0.02040816326530612,54,43,442,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_char_2000_1000_max2_rd600,P1,"Legal-aware BM25 over char chunks 2000/1000, max_plus_second, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'char', 'size': 2000, 'overlap': 1000}, 'aggregation': 'max_plus_second', 'rank_depth': 600}",6.068011,107.8,539,0.5009518864659052,0.05878707450928298,0.026290378960220365,0.5009276437847866,0.654932502596054,0.07692475924425918,0.03440179816459377,0.6549165120593692,0.7458290065766702,0.06564433949599235,0.029357041090222635,0.7458256029684601,0.8144859813084111,0.049791679521055884,0.022267516024593023,0.8144712430426716,0.8813084112149532,0.03594561525651653,0.0160753678413249,0.8812615955473099,0.9388196607822776,0.02493420933291463,0.011150917406721358,0.9387755102040817,rrf_sparse_legal_lemma_char,0.012987012987012988,55,48,436,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_char_2000_1000_softmax3_rd600,P1,"Legal-aware BM25 over char chunks 2000/1000, softmax_top3, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'char', 'size': 2000, 'overlap': 1000}, 'aggregation': 'softmax_top3', 'rank_depth': 600}",6.850134,107.8,539,0.5010038075458636,0.06523861256606268,0.02917559449109763,0.5009276437847866,0.6493769470404984,0.06376116849471934,0.028514861415802076,0.6493506493506493,0.743994461751471,0.07058775898704812,0.03156780549488226,0.7439703153988868,0.8182069920387678,0.0405414744323862,0.018130698547777047,0.8181818181818182,0.8813084112149534,0.030104564222617664,0.013463170406956241,0.8812615955473099,0.9332641052267221,0.035428576327594836,0.01584414100290838,0.9332096474953617,rrf_sparse_legal_lemma_char,0.012987012987012988,54,47,438,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_paragraph_1_0_max_rd600,P1,"Legal-aware BM25 over paragraph chunks 1/0, max, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'paragraph', 'size': 1, 'overlap': 0}, 'aggregation': 'max', 'rank_depth': 600}",4.722736,107.8,539,0.48059882312218766,0.08970203280549119,0.040115968614598894,0.4805194805194805,0.6216510903426792,0.07830302132042366,0.035018175703216525,0.62152133580705,0.7496711664935964,0.06501030429943502,0.02907349193029671,0.7495361781076066,0.7941675320179993,0.04113958869831377,0.018398183379162335,0.7940630797773655,0.879491173416407,0.029007062006313977,0.012972352494733897,0.8794063079777366,0.9518172377985463,0.018908312755018978,0.008456054532009752,0.9517625231910947,rrf_sparse_legal_lemma_char,-0.0074211502782931356,31,35,473,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_paragraph_1_0_top2_rd600,P1,"Legal-aware BM25 over paragraph chunks 1/0, top2_mean, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'paragraph', 'size': 1, 'overlap': 0}, 'aggregation': 'top2_mean', 'rank_depth': 600}",4.349683,107.8,539,0.4025268258913119,0.11565726650855432,0.051723502000987444,0.4025974025974026,0.5491519556940118,0.09552465554831922,0.042719924666658846,0.549165120593692,0.6846832814122533,0.05844134704769336,0.026135764939059798,0.6846011131725418,0.7570266528210453,0.05136734548922417,0.022972175267524486,0.7569573283858998,0.8516095534787125,0.026792051479677118,0.011981769673046372,0.8515769944341373,0.9444098303911389,0.026935830838944602,0.012046069757263064,0.9443413729128015,rrf_sparse_legal_lemma_char,-0.08534322820037106,48,94,397,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_paragraph_1_0_max2_rd600,P1,"Legal-aware BM25 over paragraph chunks 1/0, max_plus_second, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'paragraph', 'size': 1, 'overlap': 0}, 'aggregation': 'max_plus_second', 'rank_depth': 600}",5.181509,107.8,539,0.4676185531325718,0.0897886015745438,0.04015468334506492,0.4675324675324675,0.606767047421253,0.07516002012976016,0.03361258284007925,0.6066790352504638,0.7273797161647629,0.06967332068124053,0.031158856252279155,0.7272727272727273,0.7830391138802354,0.04516833062711767,0.020199891542484163,0.7829313543599258,0.8646417445482866,0.030830404719148222,0.013787776145169147,0.8645640074211502,0.9480962270681896,0.019119212638342913,0.00855037182712157,0.948051948051948,rrf_sparse_legal_lemma_char,-0.02040816326530612,27,38,474,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_paragraph_1_0_softmax3_rd600,P1,"Legal-aware BM25 over paragraph chunks 1/0, softmax_top3, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'paragraph', 'size': 1, 'overlap': 0}, 'aggregation': 'softmax_top3', 'rank_depth': 600}",4.867577,107.8,539,0.4824506749740395,0.09287065241685687,0.04153301838376942,0.48237476808905383,0.621668397369332,0.0798672167149074,0.035717705149648074,0.62152133580705,0.7459674627898927,0.06583881041646673,0.02944401112978817,0.7458256029684601,0.797871235721703,0.0395781371361731,0.01769988101185838,0.7977736549165121,0.881343025268259,0.028571497731414642,0.012777562229284833,0.8812615955473099,0.9518172377985463,0.018908312755018978,0.008456054532009752,0.9517625231910947,rrf_sparse_legal_lemma_char,-0.0055658627087198514,32,35,472,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_paragraph_2_1_max_rd600,P1,"Legal-aware BM25 over paragraph chunks 2/1, max, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'paragraph', 'size': 2, 'overlap': 1}, 'aggregation': 'max', 'rank_depth': 600}",5.487008,107.8,539,0.4713222568362755,0.08452455299863516,0.03780052925454638,0.4712430426716141,0.6048978885427484,0.07965568182817093,0.03562310387237698,0.6048237476808905,0.7439944617514712,0.040484692411288485,0.018105304855962186,0.7439703153988868,0.8015057113187953,0.029537104360092284,0.013209394641534354,0.8014842300556586,0.883177570093458,0.022962240694997266,0.01026902622194518,0.8831168831168831,0.9555209415022498,0.021061307503698883,0.00941890305465942,0.9554730983302412,rrf_sparse_legal_lemma_char,-0.016697588126159554,29,38,472,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_paragraph_2_1_top2_rd600,P1,"Legal-aware BM25 over paragraph chunks 2/1, top2_mean, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'paragraph', 'size': 2, 'overlap': 1}, 'aggregation': 'top2_mean', 'rank_depth': 600}",5.271497,107.8,539,0.4694704049844237,0.08758871857602307,0.03917086575961723,0.46938775510204084,0.6048978885427483,0.08333765548491301,0.037269732549944735,0.6048237476808905,0.7421426098996193,0.05028478337968937,0.02248803877416741,0.7421150278293135,0.7978020076150917,0.037655442820878036,0.016840025974067946,0.7977736549165121,0.8794738663897542,0.02828728809925921,0.012650459817812881,0.8794063079777366,0.9573727933541016,0.01799198402539026,0.008046259866172583,0.9573283858998145,rrf_sparse_legal_lemma_char,-0.01855287569573284,28,38,473,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_paragraph_2_1_max2_rd600,P1,"Legal-aware BM25 over paragraph chunks 2/1, max_plus_second, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'paragraph', 'size': 2, 'overlap': 1}, 'aggregation': 'max_plus_second', 'rank_depth': 600}",5.239687,107.8,539,0.45089996538594673,0.10213487771963203,0.04567610589094519,0.45083487940630795,0.5918830044998269,0.08016326289952858,0.035850101028306554,0.5918367346938775,0.7254413291796469,0.04202964297517013,0.018796227752505383,0.725417439703154,0.7866735894773278,0.0266940478756472,0.011937941128916198,0.7866419294990723,0.8720664589823468,0.03139905578253505,0.014042084631811245,0.8719851576994434,0.9462443752163378,0.023896971218387113,0.01068705042013391,0.9461966604823747,rrf_sparse_legal_lemma_char,-0.03710575139146568,26,46,467,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_paragraph_2_1_softmax3_rd600,P1,"Legal-aware BM25 over paragraph chunks 2/1, softmax_top3, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'paragraph', 'size': 2, 'overlap': 1}, 'aggregation': 'softmax_top3', 'rank_depth': 600}",5.342492,107.8,539,0.4713222568362755,0.08452455299863516,0.03780052925454638,0.4712430426716141,0.6030460366908965,0.08301011828575491,0.037123253461449256,0.6029684601113172,0.7476981654551749,0.03880724951352226,0.017355129586406285,0.7476808905380334,0.8033575631706473,0.02551734592719964,0.011411704019719159,0.8033395176252319,0.883177570093458,0.022962240694997266,0.01026902622194518,0.8831168831168831,0.9555209415022498,0.021061307503698883,0.00941890305465942,0.9554730983302412,rrf_sparse_legal_lemma_char,-0.016697588126159554,29,38,472,539
20260624T184643Z,cv,bm25_legal_lemma_doc_k11p2_b0p5,P1,"Legal-aware BM25 over full documents with k1=1.2, b=0.5.",ok,5,"{'config': {'k1': 1.2, 'b': 0.5, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}}",2.941502,107.8,539,0.4323641398407753,0.06797458928552766,0.03039916047701374,0.4322820037105751,0.5714780200761509,0.07470180150879649,0.03340766124307306,0.5714285714285714,0.7273104880581516,0.050723445111166436,0.022684214264309506,0.7272727272727273,0.7977500865351332,0.036262991315191895,0.016217302729650714,0.7977736549165121,0.877570093457944,0.02098244126778813,0.009383633001734224,0.8775510204081632,0.9573727933541016,0.025819508463381168,0.011546835213950286,0.9573283858998145,rrf_sparse_legal_lemma_char,-0.055658627087198514,32,62,445,539
20260624T184643Z,cv,bm25_legal_lemma_doc_k11p2_b0p75,P1,"Legal-aware BM25 over full documents with k1=1.2, b=0.75.",ok,5,"{'config': {'k1': 1.2, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}}",2.519201,107.8,539,0.4509172724125995,0.07961821053670723,0.035606346201393475,0.45083487940630795,0.5882139148494289,0.06980920122864555,0.031219623880442655,0.588126159554731,0.7365870543440638,0.045380025528360936,0.02029456438041817,0.7365491651205937,0.8014884042921426,0.03618043132029427,0.01618038077748809,0.8014842300556586,0.8812911041883005,0.018770485739044343,0.008394416416638706,0.8812615955473099,0.9518172377985461,0.025643573821666082,0.011468154850255884,0.9517625231910947,rrf_sparse_legal_lemma_char,-0.03710575139146568,31,51,457,539
20260624T184643Z,cv,bm25_legal_lemma_doc_k11p2_b0p9,P1,"Legal-aware BM25 over full documents with k1=1.2, b=0.9.",ok,5,"{'config': {'k1': 1.2, 'b': 0.9, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}}",2.667155,107.8,539,0.4620803046036691,0.09113539084029194,0.04075698581498089,0.4619666048237477,0.5993423329871929,0.07160339130808345,0.03202201007687844,0.5992578849721707,0.7440290758047767,0.04431532526713089,0.019818415948463737,0.7439703153988868,0.7978020076150917,0.032126778626258415,0.014367532181280224,0.7977736549165121,0.8812911041883005,0.01632780612481323,0.007302016883703959,0.8812615955473099,0.9518172377985461,0.025643573821666082,0.011468154850255884,0.9517625231910947,rrf_sparse_legal_lemma_char,-0.025974025974025976,32,46,461,539
20260624T184643Z,cv,bm25_legal_lemma_doc_k11p5_b0p5,P1,"Legal-aware BM25 over full documents with k1=1.5, b=0.5.",ok,5,"{'config': {'k1': 1.5, 'b': 0.5, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}}",1.836589,107.8,539,0.4471789546555902,0.0798729733553389,0.03572027959751345,0.44712430426716143,0.5844755970924195,0.07911186517083393,0.03537990166975653,0.5844155844155844,0.7421253028729665,0.05936896684908102,0.026550609125695332,0.7421150278293135,0.7977500865351332,0.03684930772946451,0.016479511401378214,0.7977736549165121,0.8794392523364486,0.022489347393303105,0.010057541908206688,0.8794063079777366,0.9573727933541016,0.025819508463381168,0.011546835213950286,0.9573283858998145,rrf_sparse_legal_lemma_char,-0.04081632653061224,31,53,455,539
20260624T184643Z,cv,bm25_legal_lemma_doc_k11p5_b0p9,P1,"Legal-aware BM25 over full documents with k1=1.5, b=0.9.",ok,5,"{'config': {'k1': 1.5, 'b': 0.9, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}}",2.280838,107.8,539,0.46578400830737277,0.09386739978274596,0.04197877735707379,0.46567717996289426,0.6030460366908965,0.07224174027684097,0.03230748841438017,0.6029684601113172,0.7421772239529248,0.05095444806485012,0.022787521925797492,0.7421150278293135,0.7996365524402907,0.028159149325755757,0.012593154416191448,0.7996289424860853,0.8813084112149532,0.0208506219539785,0.009324681612449082,0.8812615955473099,0.9499653859466942,0.024962753760119923,0.011163682862643324,0.9499072356215214,rrf_sparse_legal_lemma_char,-0.022263450834879406,31,43,465,539
20260624T184643Z,cv,bm25_legal_lemma_doc_k11p8_b0p5,P1,"Legal-aware BM25 over full documents with k1=1.8, b=0.5.",ok,5,"{'config': {'k1': 1.8, 'b': 0.5, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}}",2.382629,107.8,539,0.45275181723779856,0.07608655415088217,0.03402694145101826,0.45269016697588127,0.5882139148494289,0.07570114527854457,0.03385458136348258,0.588126159554731,0.7402907580477673,0.062298246543629865,0.027860622830119537,0.7402597402597403,0.7959155417099343,0.027008570260783776,0.01207859981563835,0.7959183673469388,0.8868985808238146,0.030066382682455105,0.013446095103098417,0.8868274582560297,0.9592246452059536,0.024105463810248903,0.010780291141775528,0.9591836734693877,rrf_sparse_legal_lemma_char,-0.03525046382189239,30,49,460,539
20260624T184643Z,cv,bm25_legal_lemma_doc_k11p8_b0p75,P1,"Legal-aware BM25 over full documents with k1=1.8, b=0.75.",ok,5,"{'config': {'k1': 1.8, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}}",2.566297,107.8,539,0.4694530979577708,0.08671575991211364,0.03878046677680746,0.46938775510204084,0.6030460366908965,0.07822451533594449,0.03498306675962933,0.6029684601113172,0.7476981654551749,0.03880724951352226,0.017355129586406285,0.7476808905380334,0.7959155417099343,0.027790822379821434,0.012428433598380641,0.7959183673469388,0.8887331256490135,0.01936767638133888,0.008661488190978174,0.8886827458256029,0.9536690896503981,0.02444870980589567,0.01093379541762968,0.9536178107606679,rrf_sparse_legal_lemma_char,-0.01855287569573284,31,41,467,539
20260624T184643Z,cv,bm25_legal_lemma_doc_k11p8_b0p9,P1,"Legal-aware BM25 over full documents with k1=1.8, b=0.9.",ok,5,"{'config': {'k1': 1.8, 'b': 0.9, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}}",2.273521,107.8,539,0.47876427829698864,0.09226566069684217,0.041262457861413936,0.47866419294990725,0.6030460366908965,0.08065281934736826,0.03606903732754513,0.6029684601113172,0.7403080650744202,0.05250943044701274,0.023482931187863532,0.7402597402597403,0.7959328487365871,0.023441791012702457,0.010483487643749265,0.7959183673469388,0.8813257182416061,0.022758953917555978,0.010178113611288061,0.8812615955473099,0.9536690896503981,0.019580722818564485,0.008756765454178294,0.9536178107606679,rrf_sparse_legal_lemma_char,-0.00927643784786642,31,36,472,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_line_10_5_k10p9_b0p2_rd600,P1,"Legal-aware BM25 over line chunks 10/5, max, rank_depth=600.",ok,5,"{'config': {'k1': 0.9, 'b': 0.2, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'line', 'size': 10, 'overlap': 5}, 'aggregation': 'max', 'rank_depth': 600}",5.952699,107.8,539,0.43970231914157154,0.029645160940561955,0.013257719013403627,0.4397031539888683,0.5899965385946694,0.05781751532121352,0.025856778909673802,0.5899814471243042,0.7235375562478367,0.030556424325553874,0.013665248388253325,0.7235621521335807,0.7977327795084804,0.02352797816848852,0.010522031711574266,0.7977736549165121,0.8756836275527864,0.026744158587271038,0.011960351320434557,0.87569573283859,0.9499653859466944,0.029670536250275544,0.013269067196897565,0.9499072356215214,rrf_sparse_legal_lemma_char,-0.04823747680890538,44,70,425,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_line_10_5_k10p9_b0p5_rd600,P1,"Legal-aware BM25 over line chunks 10/5, max, rank_depth=600.",ok,5,"{'config': {'k1': 0.9, 'b': 0.5, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'line', 'size': 10, 'overlap': 5}, 'aggregation': 'max', 'rank_depth': 600}",5.514647,107.8,539,0.46576670128071995,0.07348521023553117,0.0328635850855022,0.46567717996289426,0.6012114918656974,0.0677171173946305,0.030284015546945448,0.601113172541744,0.7402561439944617,0.04344329148092311,0.019428430583536316,0.7402597402597403,0.795932848736587,0.018307999912818812,0.008187586467424617,0.7959183673469388,0.8812911041883004,0.03154893421505714,0.014109112304507346,0.8812615955473099,0.942557978539287,0.03161846225283616,0.01414020618827056,0.9424860853432282,rrf_sparse_legal_lemma_char,-0.022263450834879406,39,51,449,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_line_10_5_k10p9_b0p75_rd600,P1,"Legal-aware BM25 over line chunks 10/5, max, rank_depth=600.",ok,5,"{'config': {'k1': 0.9, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'line', 'size': 10, 'overlap': 5}, 'aggregation': 'max', 'rank_depth': 600}",5.369235,107.8,539,0.4694704049844237,0.07549771079374304,0.033763602696085804,0.46938775510204084,0.5919695396330911,0.09267442917725117,0.041445264683264704,0.5918367346938775,0.7217376254759432,0.06756849727570616,0.03021755060919766,0.7217068645640075,0.7867255105572862,0.03655367355949427,0.016347299781273177,0.7866419294990723,0.8850121149186568,0.03949005941918699,0.017660491459361594,0.8849721706864564,0.9425406715126341,0.026442112353541884,0.01182527213824132,0.9424860853432282,rrf_sparse_legal_lemma_char,-0.01855287569573284,36,46,457,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_line_10_5_k11p2_b0p2_rd600,P1,"Legal-aware BM25 over line chunks 10/5, max, rank_depth=600.",ok,5,"{'config': {'k1': 1.2, 'b': 0.2, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'line', 'size': 10, 'overlap': 5}, 'aggregation': 'max', 'rank_depth': 600}",6.009364,107.8,539,0.4508307372793355,0.03610596902770467,0.016147080227889923,0.45083487940630795,0.6104015230183454,0.037994314318388525,0.016991573914882065,0.6103896103896104,0.7327968155070959,0.028592195414901288,0.012786818514735416,0.7328385899814471,0.7996019383869851,0.021635202445665903,0.009675556675095731,0.7996289424860853,0.8757009345794392,0.027434066672429886,0.012268887595762936,0.87569573283859,0.9481135340948426,0.029667835632754373,0.013267859444025852,0.948051948051948,rrf_sparse_legal_lemma_char,-0.03710575139146568,43,63,433,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_line_10_5_k11p2_b0p5_rd600,P1,"Legal-aware BM25 over line chunks 10/5, max, rank_depth=600.",ok,5,"{'config': {'k1': 1.2, 'b': 0.5, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'line', 'size': 10, 'overlap': 5}, 'aggregation': 'max', 'rank_depth': 600}",5.955085,107.8,539,0.4731914157147802,0.06858304849957013,0.030671271709840752,0.47309833024118736,0.6086188992731049,0.06729694941731122,0.03009611071509455,0.608534322820037,0.7384215991692628,0.04042526516177911,0.018078728182038425,0.738404452690167,0.8033748701973001,0.017349636022039643,0.0077589931060319355,0.8033395176252319,0.8905849775008654,0.02866433674585429,0.012819081098735061,0.8905380333951762,0.9444098303911389,0.028482852122187784,0.012737918707657206,0.9443413729128015,rrf_sparse_legal_lemma_char,-0.014842300556586271,38,46,455,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_line_10_5_k11p2_b0p75_rd600,P1,"Legal-aware BM25 over line chunks 10/5, max, rank_depth=600.",ok,5,"{'config': {'k1': 1.2, 'b': 0.75, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'line', 'size': 10, 'overlap': 5}, 'aggregation': 'max', 'rank_depth': 600}",5.095201,107.8,539,0.47500865351332633,0.07881662977119756,0.03524786838516629,0.4749536178107607,0.5956732433367947,0.08955390456373984,0.040049723651010186,0.5955473098330241,0.7217722395292488,0.07350815510453249,0.03287384634286656,0.7217068645640075,0.7922983731394946,0.04280950854720885,0.01914499423898345,0.7922077922077922,0.8813257182416061,0.041451710843389,0.01853776864589659,0.8812615955473099,0.9406888196607822,0.028164733277280484,0.012595651635229918,0.9406307977736549,rrf_sparse_legal_lemma_char,-0.012987012987012988,34,41,464,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_line_10_5_k11p5_b0p2_rd600,P1,"Legal-aware BM25 over line chunks 10/5, max, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.2, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'line', 'size': 10, 'overlap': 5}, 'aggregation': 'max', 'rank_depth': 600}",5.555556,107.8,539,0.4489442713741779,0.0390879781262042,0.017480675238643488,0.4489795918367347,0.6159397715472481,0.032669012796407625,0.014610026674115588,0.6159554730983302,0.7421079958463136,0.02218334512781004,0.009920693534824401,0.7421150278293135,0.8051574939425405,0.02401023275220918,0.010737702517906317,0.8051948051948052,0.8756836275527865,0.02509016015315414,0.011220660733761838,0.87569573283859,0.9499653859466944,0.028188771511875762,0.012606401860552743,0.9499072356215214,rrf_sparse_legal_lemma_char,-0.03896103896103896,41,62,436,539
20260624T184643Z,cv,bm25_legal_lemma_chunk_line_10_5_k11p5_b0p5_rd600,P1,"Legal-aware BM25 over line chunks 10/5, max, rank_depth=600.",ok,5,"{'config': {'k1': 1.5, 'b': 0.5, 'lemmatize': True, 'preserve_legal_refs': True, 'legal_stop_words': True, 'min_len': 2}, 'chunk': {'unit': 'line', 'size': 10, 'overlap': 5}, 'aggregation': 'max', 'rank_depth': 600}",5.444691,107.8,539,0.4713222568362756,0.07512694006873276,0.033597788987047836,0.4712430426716141,0.6141744548286604,0.05784524465635232,0.02586917984534205,0.614100185528757,0.7402561439944617,0.037626894949363866,0.01682725897780422,0.7402597402597403,0.8070958809276567,0.020642429585683422,0.00923157515486819,0.8070500927643784,0.8887158186223607,0.026038592713277273,0.011644812669063734,0.8886827458256029,0.9444098303911389,0.028482852122187784,0.012737918707657206,0.9443413729128015,rrf_sparse_legal_lemma_char,-0.016697588126159554,36,45,458,539
